OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT m,EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
3067,438,72,54384.5,7.4,HW,,2,-2.06809985,-2.48492573,-2.45094359,-1.96914983,-1.368892484,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3068,438,29,70609.6,6.9,HW,,2,-2.82504374,-3.25674258,-3.02669868,-2.64090726,-2.10072133,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3069,438,19,84960.9,6.7,HW,,2,-3.17073094,-3.46005447,-3.38264272,-3.03715768,-2.483052881,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3070,438,7,89089.1,6.2,HW,,2,-3.78494515,-3.97218129,-3.90462725,-3.60017191,-3.081839219,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3071,438,70,101707.6,7.4,HW,,2,-2.54814332,-2.89561607,-3.044292,-2.62275837,-1.955398601,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3072,438,42.07241,104925.3,7.1,HW,,2,-2.81237624,-3.13548671,-3.29227207,-2.92467009,-2.278219689,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3073,438,70,105625,7.4,HW,,2,-2.55664827,-2.90130237,-3.08449077,-2.66884855,-1.993653539,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3100,442,40,36242.6,7.1,HW,,2,-1.73191549,-2.11498334,-2.28724736,-1.82231297,-1.11434949,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3101,443,64,102309.3,7.3,HW,,2,-2.63088169,-2.9720361,-3.11866284,-2.71557994,-2.058349222,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3102,444,64,102308.6,7.3,HW,,2,-2.63088016,-2.97203509,-3.1186555,-2.71557156,-2.058342476,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3103,445,42,3966.2,7.1,HW,,2,0.77808879,0.40232533,-1.13635661,-0.49250553,0.460866021,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3104,445,54,4859.3,7.3,HW,,2,0.68585182,0.323597,-1.10559621,-0.44468974,0.449967702,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3105,445,26,16775.7,6.9,HW,,2,-0.82506501,-1.13839657,-1.82541056,-1.33485538,-0.37351847,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3106,445,123,17129.5,7.7,HW,,2,-0.45586444,-0.71791174,-1.49421796,-0.85725191,-0.008270611,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3107,445,31,30050.2,7, HW,,2,-1.5480067,-1.91561627,-2.19683759,-1.73242978,-0.975483014,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3108,445,15,35173.6,6.6,HW,,2,-2.1020812,-2.47020752,-2.5994543,-2.19638662,-1.492283087,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3109,445,56,44174.2,7.3,HW,,2,-1.85915741,-2.25717184,-2.33281212,-1.85231594,-1.212995212,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3110,445,162,63962.7,7.8,HW,,2,-2.03598078,-2.45025461,-2.38093829,-1.82530895,-1.207479946,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3111,445,85,72241.8,6.5,HW,,2,-3.26292697,-3.63548579,-3.38141593,-3.03915165,-2.529431462,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3112,445,13,72133.2,7.5,HW,,2,-2.37214019,-2.77999409,-2.64393762,-2.16267478,-1.550466671,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3113,445,16,84900.5,6.6,HW,,2,-3.28272832,-3.55548698,-3.46883107,-3.13292815,-2.58729403,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3114,445,66,86140.6,7.4,HW,,2,-2.51075941,-2.8730198,-2.8743327,-2.43045121,-1.80018715,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3115,445,19,90737.9,6.7,HW,,2,-3.18495475,-3.46844008,-3.45549426,-3.11751881,-2.549461868,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3116,445,11,91487.6,6.4,HW,,2,-3.5359587,-3.76464893,-3.73840334,-3.42668129,-2.882613282,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3117,446,2,35342.4,5.6,HW,,2,-3.24472563,-3.48951726,-3.5101765,-3.14629851,-2.490995156,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3118,446,27,70942.5,6.9,FW,,2,-2.83170016,-3.2572258,-3.03142784,-2.6460148,-2.104718115,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3119,446,37,95277.4,7.1,HW,,2,-2.79103438,-3.12148231,-3.1866106,-2.80504977,-2.181092025,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3120,447,29,23042,6.9,HW,,2,-1.25559067,-1.60076898,-2.05177378,-1.58297696,-0.717979081,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3121,447,104,40758.2,7.6,HW,,2,-1.57214938,-1.9476767,-2.11435835,-1.56707209,-0.901144526,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3122,447,32,41261.3,7,HW,,2,-1.98597271,-2.38004797,-2.45814165,-2.01963539,-1.377145995,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3123,447,53,79581.3,7.2, HW,,2,-2.66075347,-3.01744528,-2.92843077,-2.51024189,-1.921798852,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3124,447,44,79596.4,7.2,HW,,2,-2.66079569,-3.0174672,-2.92861974,-2.51045025,-1.921993026,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3125,448,44,1925.6,7.2,HW,,2,1.07062104,0.94315046,-1.03184711,-0.33894491,0.5918133,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3126,448,60,50318.4,7.3,HW,,2,-2.03326069,-2.44444682,-2.44220598,-1.9749787,-1.385424753,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3127,448,162,71209.9,7.8,HW,,2,-2.1706629,-2.57769424,-2.4724805,-1.92580078,-1.304676753,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3128,448,16,96707.2,6.6,HW,,2,-3.3107178,-3.57262499,-3.61657667,-3.29618633,-2.718588268,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3129,448,143,99139.1,7.7,HW,,2,-2.32422761,-2.68236804,-2.83309864,-2.34805002,-1.669191095,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3130,448,15,101530.8,6.6,HW,,2,-3.32118084,-3.57962669,-3.67348945,-3.35977396,-2.770259689,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3131,448,45,101537.6,7.2,HW,,2,-2.71497048,-3.04931594,-3.18166728,-2.79384415,-2.148109312,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3145,451,2,41054,5.6,HW,,2,-3.49032774,-3.74028214,-3.66749244,-3.3145921,-2.759508234,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3146,451,37,46244.5,7.1,HW,,2,-2.06550342,-2.47041157,-2.49198559,-2.04946525,-1.434430508,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3147,451,20,71536.5,6.8,HW,,2,-2.93845965,-3.34790148,-3.11794073,-2.74536756,-2.213981073,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3148,451,9,76532.2,6.3, FW,,2,-3.57851435,-3.84702069,-3.63010022,-3.3060379,-2.808659694,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3149,451,27,83418.9,6.9,HW,,2,-2.95548521,-3.27533592,-3.19855344,-2.82829012,-2.25636898,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3150,452,2,40300.3,5.6,HW,,2,-3.45992879,-3.70919648,-3.64776379,-3.29343343,-2.736238014,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3151,452,37,47407.6,7.1,HW,,2,-2.09960232,-2.50684732,-2.51356671,-2.07359287,-1.469220589,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3152,452,20,71629.5,6.8,HW,,2,-2.94032143,-3.34803647,-3.11927147,-2.74680359,-2.215128131,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3153,452,9,77725.5,6.3,FW,,2,-3.60206606,-3.84875283,-3.64750409,-3.32479045,-2.825792158,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3154,452,27,84323.8,6.9,FW,,2,-2.95784525,-3.27664943,-3.20999179,-2.84089351,-2.266196719,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3177,455,23,3846.1,6.8,HW,,2,0.71746185,0.31513891,-1.25667042,-0.65027261,0.391870764,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3178,455,14,30748.5,6.6,HW,,2,-1.90679772,-2.26585367,-2.48254231,-2.06945217,-1.328842034,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3179,455,55,44215.8,7.3,HW,,2,-1.86041415,-2.25852136,-2.33358947,-1.85318696,-1.214094701,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3180,455,19,44734.1,6.7,HW,,2,-2.357892,-2.74907668,-2.74082527,-2.34788951,-1.751853912,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3181,455,12,59474.8,6.5,HW,,2,-2.97406385,-3.37469902,-3.17817497,-2.82315176,-2.315825665,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3182,455,50,65778.6,7.2,HW,,2,-2.46937555,-2.91131179,-2.74438914,-2.30958178,-1.737784119,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3183,455,60,73888,7.3,HW,,2,-2.54882738,-2.93078117,-2.78919275,-2.34711397,-1.757627513,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3184,455,30,74733.2,7,HW,,2,-2.81381533,-3.17576811,-3.00853006,-2.61425585,-2.048600236,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3185,455,66,80280.2,7.4,HW,,2,-2.49490358,-2.86451314,-2.80529178,-2.35351712,-1.741123514,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3186,455,25,83528.3,6.9,HW,,2,-2.95577189,-3.27549472,-3.19994073,-2.82981782,-2.257552008,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3187,455,62,84602.9,7.3,HW,,2,-2.58835632,-2.94633438,-2.92170982,-2.49349021,-1.879355425,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3188,455,38,89856.8,7.1,HW,,2,-2.778074,-3.11361404,-3.12423591,-2.73513801,-2.126829674,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3189,455,31,95325.4,7,HW,,2,-2.88572889,-3.20565871,-3.26350172,-2.89616808,-2.27807163,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3190,455,8,101579.5,6.3,HW,,2,-3.68316414,-3.88337809,-3.96191903,-3.66932575,-3.106531219,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3191,455,56,104279,7.3,HW,,2,-2.63514904,-2.97489522,-3.13921405,-2.73906749,-2.077512718,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3192,456,23,2798.8,6.8,HW,,2,0.8952644,0.56856068,-1.21508471,-0.5895368,0.459351363,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3193,456,14,30423.1,6.6,HW,,2,-1.89137818,-2.24971962,-2.47345132,-2.05959986,-1.317815184,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3194,456,55,43617.6,7.3,HW,,2,-1.84223028,-2.23899778,-2.32235883,-1.84060784,-1.198399384,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3195,456,19,45754.6,6.7,HW,,2,-2.39046295,-2.7834326,-2.76162083,-2.37084202,-1.783518043,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3196,456,12,58886.2,6.5,HW,,2,-2.95930084,-3.35905753,-3.16806035,-2.8125151,-2.30252287,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3197,456,50,64716.3,7.2,HW,,2,-2.44721717,-2.88723301,-2.72915485,-2.2931716,-1.721414195,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3198,456,60,73926.6,7.3,HW,,2,-2.54952969,-2.9308372,-2.7896925,-2.34766142,-1.758084908,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3199,456,30,75181.9,7,HW,,2,-2.82218391,-3.17641942,-3.01456163,-2.62082778,-2.054169258,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3200,456,66,81169.1,7.4,HW,,2,-2.49738163,-2.86580342,-2.81597046,-2.36537203,-1.749860856,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3201,456,25,82485.8,6.9,HW,,2,-2.95302466,-3.27398148,-3.18667074,-2.81521468,-2.246335116,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3202,456,62,83558.6,7.3,HW,,2,-2.58557689,-2.94481853,-2.90930059,-2.47967944,-1.86859919,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3203,456,38,88798.1,7.1,HW,,2,-2.77545161,-3.11207728,-3.11177137,-2.72122984,-2.114981879,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3204,456,31,95784.5,7,HW,,2,-2.8867859,-3.20632511,-3.26875174,-2.90206195,-2.282851872,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3205,456,8,101705.8,6.3,HW,,2,-3.68342655,-3.88356142,-3.9634427,-3.67102242,-3.107827281,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3206,456,56,103378.5,7.3,HW,,2,-2.6332082,-2.9735881,-3.12984819,-2.72835612,-2.068706031,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3227,459,19,27254.3,6.7,HW,,2,-1.64649496,-2.00150131,-2.31109659,-1.87882571,-1.082975117,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3228,459,23,33112.9,6.8,HW,,2,-1.83961944,-2.21208759,-2.40437464,-1.97433776,-1.244105815,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3229,459,14,63753.8,6.6,HW,,2,-2.97180321,-3.38719953,-3.16391762,-2.80406422,-2.288984385,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3230,459,66,65977,7.4,HW,,2,-2.32393821,-2.76355609,-2.62141322,-2.15191532,-1.558056171,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3231,459,55,80047.7,7.3,HW,,2,-2.57597103,-2.93972228,-2.86681951,-2.43256324,-1.833262648,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3232,459,30,82560,7,HW,,2,-2.85409927,-3.1871291,-3.11039409,-2.72587092,-2.142618154,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3233,459,56,84093.5,7.3,HW,,2,-2.58700485,-2.94559496,-2.91566928,-2.48676474,-1.874094177,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3234,459,42,86604.7,7.1,HW,,2,-2.76991764,-3.10889345,-3.08563526,-2.69213416,-2.090873572,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3235,459,31,88481,7,FW,,2,-2.86933703,-3.19572372,-3.1832133,-2.80648357,-2.207018237,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3236,459,8,90068.4,6.3,HW,,2,-3.65776502,-3.86666916,-3.81736469,-3.50955324,-2.981112674,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3237,459,54,90107.3,7.3,HW,,2,-2.60246176,-2.95432429,-2.98552833,-2.56485738,-1.937884383,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3238,459,123,92714.9,7.7,HW,,2,-2.30889788,-2.673043,-2.76707453,-2.27247605,-1.607532928,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3239,459,12,94633,6.5,HW,,2,-3.4224233,-3.66798773,-3.68328237,-3.36845928,-2.802512628,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3240,459,60,94793.2,7.3,HW,,2,-2.61380662,-2.96112611,-3.03791843,-2.62387168,-1.98331417,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3241,459,11,96991.2,6.4,HW,,2,-3.54836877,-3.77263768,-3.80735009,-3.50289777,-2.94214536,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3242,459,31,99031.1,7,HW,,2,-2.89411918,-3.21103771,-3.3054264,-2.94333526,-2.317324458,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3243,459,50,103206.4,7.2,HW,,2,-2.71859793,-3.05173828,-3.19942765,-2.81406408,-2.164200799,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3244,460,66,29349.5,7.4,HW,,2,-1.25853802,-1.61287888,-1.963133,-1.42872189,-0.667824267,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3245,460,25,49123,6.9,HW,,2,-2.31242856,-2.71974885,-2.68006704,-2.27241683,-1.703740457,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3246,460,26,52239.7,6.9,HW,,2,-2.39918967,-2.81212609,-2.73649209,-2.33250223,-1.774494685,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3247,460,38,53926.9,7.1,HW,,2,-2.27669826,-2.69654786,-2.62777226,-2.19680832,-1.621692462,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3248,460,44,55308.7,7.2,HW,,2,-2.23363591,-2.65614329,-2.58581404,-2.14020112,-1.560206158,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3249,460,50,62595,7.2,HW,,2,-2.40187084,-2.83802164,-2.69819871,-2.25991779,-1.689505832,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3250,460,37,62959,7.1,HW,,2,-2.48994563,-2.92627633,-2.77039786,-2.34827632,-1.785224106,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3251,460,2,69486.2,5.6,HW,,2,-4.35525143,-4.63332479,-4.26231695,-3.94045441,-3.502108055,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3252,460,78,70479.4,7.4,HW,,2,-2.41147307,-2.85028679,-2.68197709,-2.21779303,-1.624956696,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3253,460,62,74084.9,7.3,HW,,2,-2.55240605,-2.93106698,-2.79174014,-2.34990487,-1.759962892,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3254,460,25,75751.5,6.9,HW,,2,-2.92454222,-3.26420631,-3.09807673,-2.71828832,-2.164311237,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3255,460,11,76979,6.4,HW,,2,-3.4702757,-3.74358898,-3.54187712,-3.21240289,-2.704206822,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3256,460,23,79377.3,6.8,HW,,2,-3.04814993,-3.35928279,-3.2261356,-2.86281899,-2.315629212,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3257,460,56,81879,7.3,HW,,2,-2.58103289,-2.94238051,-2.88912746,-2.45727383,-1.851538471,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3258,460,53,83993.8,7.2,HW,,2,-2.6727615,-3.02385024,-2.98266576,-2.57024193,-1.967991107,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3259,460,19,85856.9,6.7,HW,,2,-3.17299926,-3.46135506,-3.39415626,-3.04981508,-2.493281316,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3260,460,34,86958.8,7,HW,,2,-2.86551929,-3.19351417,-3.16480906,-2.78604438,-2.190061778,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3261,460,23,89147.7,6.8,HW,,2,-3.07339547,-3.37346501,-3.35113913,-3.00030335,-2.426027177,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3262,460,8,90820.3,6.3,HW,,2,-3.65952066,-3.86776058,-3.82717666,-3.52032373,-2.988985684,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3263,460,28,92213.5,6.9,HW,,2,-2.97740988,-3.28810172,-3.30641635,-2.94780158,-2.352365415,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3264,460,30,92939,7,HW,,2,-2.88015125,-3.20219473,-3.2359464,-2.86529275,-2.253585496,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3265,460,34,94862.9,7,HW,,2,-2.8846589,-3.20498737,-3.25819637,-2.89021576,-2.273278982,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3266,460,53,98865.5,7.2,HW,,2,-2.70903613,-3.04543725,-3.15284822,-2.76112604,-2.121541915,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3267,460,23,99650.1,6.8,HW,,2,-3.09761633,-3.38870976,-3.4757162,-3.13925843,-2.537642705,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3268,460,14,103082.1,6.6,HW,,2,-3.3244404,-3.58187847,-3.69141803,-3.37988621,-2.785749078,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3269,461,20,70177.8,6.8,HW,,2,-2.91098196,-3.34592926,-3.09835838,-2.72426019,-2.197371242,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3270,462,101,23279.8,7.6,HW,,2,-0.86512471,-1.1798758,-1.71729599,-1.12461788,-0.308660386,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3271,462,34,24700.9,7,HW,,2,-1.27988746,-1.6307636,-2.04547045,-1.56711242,-0.735607935,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3272,462,60,30101.8,7.3,FW,,2,-1.34990072,-1.71144602,-2.03112729,-1.51743996,-0.768273484,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3273,462,59.978704,30887.7,7.3,HW,,2,-1.38389681,-1.74788431,-2.05048386,-1.53877837,-0.791431536,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3274,462,115,38669.3,7.6,HW,,2,-1.50495935,-1.87490336,-2.07446538,-1.52222629,-0.835684969,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3275,462,41,38811.7,7.1,HW,,2,-1.82546035,-2.21451489,-2.3435345,-1.88447596,-1.215439918,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3276,462,82,49336.6,7.5,HW,,2,-1.87606518,-2.27804532,-2.31472629,-1.80792508,-1.18946154,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3277,462,56.215053,49703.1,7.3,HW,,2,-2.01679394,-2.42670341,-2.43170843,-1.9635507,-1.370876284,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
3278,462,25,53621.7,6.9,HW,,2,-2.43603822,-2.8514227,-2.76071357,-2.35788103,-1.800470571,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
