time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-10-15T00:39:25.490Z,-3.804,152.148,8.8,6.1,mwb,,,,1.1,us,usp0006m4k,2017-04-26T17:49:39.483Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1994-10-13T05:04:24.980Z,-1.212,127.912,10.7,6.4,mwb,,,,1.3,us,usp0006m1p,2017-04-26T17:49:38.906Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
1994-10-08T21:44:07.210Z,-1.258,127.98,16.6,6.8,mwb,,,,1.2,us,usp0006ktd,2017-04-26T17:49:35.767Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
1994-09-28T17:33:58.210Z,-5.731,110.364,628.2,6,mw,,,,0.9,us,usp0006k58,2016-11-09T23:35:43.893Z,Java Sea,earthquake,,,,,reviewed,us,hrv
1994-09-28T16:39:51.670Z,-5.786,110.352,637.5,6.6,mw,,,,1,us,usp0006k55,2016-11-09T23:35:43.397Z,Java Sea,earthquake,,,,,reviewed,us,hrv
1994-09-23T07:59:38.920Z,-3.379,148.537,33,6.1,mw,,,,1.2,us,usp0006jw6,2016-11-09T23:33:12.862Z,Bismarck Sea,earthquake,,,,,reviewed,us,hrv
1994-08-30T19:42:46.510Z,-6.965,124.111,595.6,6.2,mw,,,,1,us,usp0006hqe,2016-11-09T23:22:11.975Z,Banda Sea,earthquake,,,,,reviewed,us,hrv
1994-08-04T22:15:37.770Z,-6.338,131.575,33,6.2,mw,,,,0.9,us,usp0006gj0,2016-11-10T00:42:01.138Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-07-13T11:45:23.360Z,-7.532,127.77,158.8,6.5,mw,,,,1.1,us,usp0006fkv,2016-11-10T00:40:14.280Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T10:28:50.600Z,-10.168,113.749,28.8,6.1,mw,,,,1.4,us,usp0006eb0,2016-11-09T22:46:10.932Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T09:22:57.220Z,-10.335,113.66,19.9,6.2,mwb,,,,1.4,us,usp0006eaw,2016-11-10T00:37:43.990Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
1994-06-13T21:15:02.650Z,-5.472,151.841,17.5,6.2,mw,,,,1.1,us,usp0006e7r,2017-04-26T17:49:09.826Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1994-06-05T01:45:02.160Z,-10.349,113.398,25.9,6.1,mw,,,,1.3,us,usp0006drj,2016-11-10T00:36:54.682Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-04T00:57:50.660Z,-10.777,113.366,11.2,6.5,mw,,,,1.2,us,usp0006dp4,2016-11-10T00:36:51.066Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-03T21:06:59.880Z,-10.362,112.892,25.9,6.6,mw,,,,1.2,us,usp0006dnc,2016-11-10T00:36:47.475Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2018-10-17T17:07:30.401Z,"south of Java, Indonesia",earthquake,,4,,,reviewed,us,hrv
1994-05-25T04:03:41.260Z,-4.199,135.489,33,6.5,mwb,,,,1.2,us,usp0006d2j,2017-04-26T17:49:04.355Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1994-04-21T03:51:44.560Z,-5.702,154.12,28,6.7,mw,,,,1.1,us,usp0006bdm,2017-04-26T17:48:52.571Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1994-04-13T22:22:29.900Z,-3.136,135.968,28.5,6.5,mw,,,,1.1,us,usp0006b1z,2017-04-26T17:48:50.765Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-01-21T02:24:29.960Z,1.015,127.733,19.9,7,mwb,,,,1.2,us,usp0006744,2017-04-26T17:48:36.904Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1994-01-19T01:53:34.900Z,-3.176,135.97,23.2,6.8,mw,,,,1.2,us,usp00066x3,2017-04-26T17:48:35.668Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-01-04T19:31:59.880Z,-4.301,135.145,11,6,mwb,,,,1.1,us,usp000660z,2017-04-26T17:48:30.323Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1993-12-20T13:56:14.870Z,-6.876,131.34,7.7,6.3,mwb,,,,1.2,us,usp00065d4,2017-04-13T22:06:09.850Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,us
1993-12-09T11:38:27.960Z,0.425,125.891,15.9,6.8,mw,,,,1.2,us,usp00064wp,2016-11-10T00:54:30.378Z,Molucca Sea,earthquake,,,,,reviewed,us,hrv
1993-12-09T04:32:19.520Z,0.486,125.995,14.5,6.9,mw,,,,1.2,us,usp00064w3,2016-11-10T00:54:29.809Z,Molucca Sea,earthquake,,,,,reviewed,us,hrv
1993-11-11T10:13:55.320Z,-4.543,153.147,45.8,6,mw,,,,1,us,usp00063hb,2016-11-09T23:56:30.351Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-11-05T22:37:20.180Z,-3.188,148.339,14.4,6.2,mw,,,,1.2,us,usp0006382,2016-11-10T00:51:04.826Z,Bismarck Sea,earthquake,,,,,reviewed,us,hrv
1993-10-25T11:59:48.030Z,-5.858,146.016,26.5,6.1,ms,,,,1.2,us,usp00062nf,2017-04-26T17:48:18.989Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,3,reviewed,us,us
1993-10-25T10:27:04.510Z,-5.909,145.99,30.4,6.7,mwb,,,,1.2,us,usp00062n7,2017-04-26T17:48:18.395Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-10-16T03:05:30.300Z,-5.898,146.202,27.1,6.3,mwb,,,,1,us,usp000622n,2017-04-26T17:48:14.609Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-10-13T05:50:42.580Z,-6.013,146.061,33,6,mw,,,,1.2,us,usp00061wh,2017-04-26T17:48:14.048Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-10-13T03:07:30.990Z,-5.932,146.153,33,6.5,mw,,,,1.2,us,usp00061w6,2017-04-26T17:48:13.469Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-10-13T02:06:00.340Z,-5.889,146.02,25.3,6.9,mw,,,,1.3,us,usp00061w1,2017-04-26T17:48:12.857Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-10-05T05:09:45.760Z,-6.13,128.965,13.1,6.6,mwb,,,,1.2,us,usp00061gr,2016-11-10T00:47:54.894Z,Banda Sea,earthquake,,,,,reviewed,us,us
1993-10-02T16:02:00.710Z,-3.444,148.805,36.8,6,mw,,,,1.1,us,usp00061ck,2016-11-09T23:37:36.890Z,Bismarck Sea,earthquake,,,,,reviewed,us,hrv
1993-09-29T11:16:03.540Z,0.494,121.528,96.6,6.4,mw,,,,1.2,us,usp000617r,2017-04-26T17:48:09.999Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
