,ORIGIN_TIME,EQLO,EQLA,DEPTH,LOCSRC,ML,MW,MW_SRC,STA,STLO,STLA,REPI,AZIM,SAMPLE_RATE,FILE_NAME
1467,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BT24,133.4937,-19.4954,261.2,41.1,125,2019-05-30T02.23.OA.BT24.mseed
1468,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BM31,130,-23,270.1,224.9,200,2019-05-30T02.23.OA.BM31.mseed
1469,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BS32,133,-23.5,272.3,154.7,200,2019-05-30T02.23.OA.BS32.mseed
1470,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV28,134.4983,-21.4989,274.8,95.5,200,2019-05-30T02.23.OA.BV28.mseed
1471,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BL30,129.5,-22.5,278.6,240.6,200,2019-05-30T02.23.OA.BL30.mseed
1472,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BL25,129.5,-20,283.8,299.6,200,2019-05-30T02.23.OA.BL25.mseed
1473,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV29,134.5,-22,284.8,106.7,200,2019-05-30T02.23.OA.BV29.mseed
1474,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK29,129.202,-22,286.3,253.4,200,2019-05-30T02.23.OA.BK29.mseed
1475,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK27,129.102,-21,288,275.7,200,2019-05-30T02.23.OA.BK27.mseed
1476,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BU31,134,-23,291.5,131.1,200,2019-05-30T02.23.OA.BU31.mseed
1477,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BT32,133.5,-23.5,298.2,145.8,200,2019-05-30T02.23.OA.BT32.mseed
1478,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK26,129.102,-20.5,299.6,286.3,200,2019-05-30T02.23.OA.BK26.mseed
1479,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV30,134.463,-22.4989,301,117.1,200,2019-05-30T02.23.OA.BV30.mseed
1480,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK30,129.202,-22.5,305.9,243.3,200,2019-05-30T02.23.OA.BK30.mseed
1481,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BL31,129.5,-23,308.9,231.5,200,2019-05-30T02.23.OA.BL31.mseed
1482,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK25,129.102,-20,320.4,295.8,200,2019-05-30T02.23.OA.BK25.mseed
1483,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BS33,132.9693,-24.032,325.3,159.7,200,2019-05-30T02.23.OA.BS33.mseed
1484,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BW28,135.0004,-21.5011,326.7,94.8,200,2019-05-30T02.23.OA.BW28.mseed
1485,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BU32,134,-23.5,330.1,138.5,200,2019-05-30T02.23.OA.BU32.mseed
1486,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV31,134.5,-23,332.3,125.4,200,2019-05-30T02.23.OA.BV31.mseed
1487,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BW29,135,-21.97,334,103.8,200,2019-05-30T02.23.OA.BW29.mseed
1488,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK31,129.102,-23,342.2,235.7,200,2019-05-30T02.23.OA.BK31.mseed
1489,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BT33,133.5589,-23.9736,345.6,149.9,200,2019-05-30T02.23.OA.BT33.mseed
1490,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BK24,129.102,-19.5,348.9,303.9,200,2019-05-30T02.23.OA.BK24.mseed
1491,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV32,134.5257,-23.4997,368.4,132.3,200,2019-05-30T02.23.OA.BV32.mseed
1492,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BU33,134,-24,372.9,144.2,200,2019-05-30T02.23.OA.BU33.mseed
1493,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BS34,133,-24.5,375.2,162,200,2019-05-30T02.23.OA.BS34.mseed
1494,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BW31,135,-23,375.8,121,200,2019-05-30T02.23.OA.BW31.mseed
1495,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BT34,133.5,-24.5,394.2,155,200,2019-05-30T02.23.OA.BT34.mseed
1496,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BW32,134.9375,-23.4819,399.8,128.1,200,2019-05-30T02.23.OA.BW32.mseed
1497,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV33,134.5576,-23.9933,408.8,137.8,200,2019-05-30T02.23.OA.BV33.mseed
1498,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BU34,134,-24.5,418.7,148.8,200,2019-05-30T02.23.OA.BU34.mseed
1499,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BV34,134.5,-24.5,447.7,143.3,200,2019-05-30T02.23.OA.BV34.mseed
1500,2019-05-30T02:26:50.969000Z,131.8587646,-21.28147316,10,AUST,5.4,4.87,AUST,BW34,135,-24.505,480.9,138.5,200,2019-05-30T02.23.OA.BW34.mseed
1501,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BQ27,132,-21,37.1,12.4,200,2019-05-30T07.35.OA.BQ27.mseed
1502,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BP27,131.5,-21,57,309.4,200,2019-05-30T07.35.OA.BP27.mseed
1503,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR27,132.5,-21,70,58.9,200,2019-05-30T07.35.OA.BR27.mseed
1504,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BQ29,132,-22,74.9,173.9,200,2019-05-30T07.35.OA.BQ29.mseed
1505,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BP29,131.5,-22,86.4,210.4,200,2019-05-30T07.35.OA.BP29.mseed
1506,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BQ26,132,-20.5,92,5,200,2019-05-30T07.35.OA.BQ26.mseed
1507,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR29,132.5,-22,95.4,141.4,200,2019-05-30T07.35.OA.BR29.mseed
1508,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BP26,131.5,-20.5,101.7,334.2,200,2019-05-30T07.35.OA.BP26.mseed
1509,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR26,132.5,-20.5,109.5,33.3,200,2019-05-30T07.35.OA.BR26.mseed
1510,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS27,132.9974,-20.9998,117.3,72.2,200,2019-05-30T07.35.OA.BS27.mseed
1511,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BO29,131,-22,121.2,231.9,200,2019-05-30T07.35.OA.BO29.mseed
1512,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BO26,131,-20.5,132.7,313.5,200,2019-05-30T07.35.OA.BO26.mseed
1513,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS29,133,-22,134,123.9,200,2019-05-30T07.35.OA.BS29.mseed
1514,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR30,132.5,-22.5,142.8,155.5,200,2019-05-30T07.35.OA.BR30.mseed
1515,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS26,132.9985,-20.4903,145.3,50.5,125,2019-05-30T07.35.OA.BS26.mseed
1516,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BQ25,132,-20,147.2,3.1,200,2019-05-30T07.42.OA.BQ25.mseed
1517,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN28,130.5,-21.5,148.8,262.4,200,2019-05-30T07.35.OA.BN28.mseed
1518,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN27,130.5,-21,152.2,283.5,200,2019-05-30T07.35.OA.BN27.mseed
1519,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BP25,131.5,-20,153.5,343.2,200,2019-05-30T07.35.OA.BP25.mseed
1520,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR25,132.5,-20,158.8,22.3,200,2019-05-30T07.35.OA.BR25.mseed
1521,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BO30,131,-22.5,161.1,216.1,200,2019-05-30T07.35.OA.BO30.mseed
1522,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT28,133.4861,-21.5039,163.2,97.2,200,2019-05-30T07.35.OA.BT28.mseed
1523,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN29,130.5,-22,165.1,242.9,200,2019-05-30T07.35.OA.BN29.mseed
1524,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT27,133.5,-21,167.7,77.8,125,2019-05-30T07.35.OA.BT27.mseed
1525,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS30,133,-22.5,171,139.6,200,2019-05-30T07.35.OA.BS30.mseed
1526,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN26,130.5,-20.5,174.1,301.5,200,2019-05-30T07.35.OA.BN26.mseed
1527,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BO25,131,-20,175.7,326.6,200,2019-05-30T07.35.OA.BO25.mseed
1528,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT29,133.5,-21.99,178.9,114.5,200,2019-05-30T07.35.OA.BT29.mseed
1529,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BQ31,132,-23,185.4,177.6,200,2019-05-30T07.35.OA.BQ31.mseed
1530,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT26,133.5,-20.5,187.9,61.1,125,2019-05-30T07.35.OA.BT26.mseed
1531,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR31,132.5,-23,194.5,162.3,200,2019-05-30T07.35.OA.BR31.mseed
1532,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN30,130.5,-22.5,196.2,228.3,200,2019-05-30T07.35.OA.BN30.mseed
1533,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM28,130,-21.5,200.3,264.2,200,2019-05-30T07.35.OA.BM28.mseed
1534,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BQ24,132,-19.5,202.5,2.3,200,2019-05-30T07.35.OA.BQ24.mseed
1535,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM27,130,-21,203,279.9,200,2019-05-30T07.35.OA.BM27.mseed
1536,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BP24,131.5,-19.5,207.1,347.6,200,2019-05-30T07.35.OA.BP24.mseed
1537,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT30,133.5,-22.5,208.3,128.8,200,2019-05-30T07.35.OA.BT30.mseed
1538,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN25,130.5,-20,208.8,314.5,200,2019-05-30T07.35.OA.BN25.mseed
1539,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM29,130,-22,212.5,249.1,200,2019-05-30T07.35.OA.BM29.mseed
1540,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS31,133,-23,215.9,149.3,200,2019-05-30T07.35.OA.BS31.mseed
1541,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU28,134.0167,-21.4928,217.8,95.2,200,2019-05-30T07.35.OA.BU28.mseed
1542,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM26,130,-20.5,220.1,294.3,200,2019-05-30T07.35.OA.BM26.mseed
1543,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT25,133.5,-20,220.4,48.5,200,2019-05-30T07.35.OA.BT25.mseed
1544,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BO24,131,-19.5,224.1,334.4,200,2019-05-30T07.35.OA.BO24.mseed
1545,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU29,134,-22,227.5,109.5,200,2019-05-30T07.35.OA.BU29.mseed
1546,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS24,133.0363,-19.4734,235.9,29.7,200,2019-05-30T07.35.OA.BS24.mseed
1547,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN31,130.5,-23,236.3,218.1,200,2019-05-30T07.35.OA.BN31.mseed
1548,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM30,130,-22.5,237.4,236.5,200,2019-05-30T07.35.OA.BM30.mseed
1549,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT31,133.5,-23,246.5,139,200,2019-05-30T07.35.OA.BT31.mseed
1550,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BR32,132.5,-23.5,247.8,166.2,200,2019-05-30T07.35.OA.BR32.mseed
1551,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM25,130,-20,248.5,305.9,200,2019-05-30T07.35.OA.BM25.mseed
1552,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU30,134,-22.5,250.8,121.6,200,2019-05-30T07.35.OA.BU30.mseed
1553,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BN24,130.5,-19.5,251,323.5,200,2019-05-30T07.35.OA.BN24.mseed
1554,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL28,129.5,-21.5,252,265.2,200,2019-05-30T07.35.OA.BL28.mseed
1555,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL27,129.5,-21,254.3,277.8,200,2019-05-30T07.35.OA.BL27.mseed
1556,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT24,133.4937,-19.4954,260.8,39.2,125,2019-05-30T07.35.OA.BT24.mseed
1557,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL29,129.5,-22,261.6,253,200,2019-05-30T07.35.OA.BL29.mseed
1558,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS32,133,-23.5,264.9,155.5,200,2019-05-30T07.35.OA.BS32.mseed
1559,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV28,134.4983,-21.4989,267.6,94.5,200,2019-05-30T07.35.OA.BV28.mseed
1560,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL26,129.5,-20.5,268.2,289.5,200,2019-05-30T07.35.OA.BL26.mseed
1561,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BM31,130,-23,271.4,226.6,200,2019-05-30T07.35.OA.BM31.mseed
1562,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV29,134.5,-22,276.9,106.1,200,2019-05-30T07.35.OA.BV29.mseed
1563,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL30,129.5,-22.5,282,242.1,200,2019-05-30T07.35.OA.BL30.mseed
1564,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU31,134,-23,283.1,131.2,200,2019-05-30T07.35.OA.BU31.mseed
1565,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT32,133.5,-23.5,290.2,146.3,200,2019-05-30T07.35.OA.BT32.mseed
1566,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK29,129.202,-22,291.3,254.7,200,2019-05-30T07.35.OA.BK29.mseed
1567,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL25,129.5,-20,292.2,299.8,200,2019-05-30T07.35.OA.BL25.mseed
1568,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV30,134.463,-22.4989,292.7,116.8,200,2019-05-30T07.35.OA.BV30.mseed
1569,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK27,129.102,-21,295.2,276.5,200,2019-05-30T07.35.OA.BK27.mseed
1570,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK26,129.102,-20.5,307.5,286.8,200,2019-05-30T07.35.OA.BK26.mseed
1571,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK30,129.202,-22.5,309.7,244.7,200,2019-05-30T07.35.OA.BK30.mseed
1572,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BL31,129.5,-23,311.1,233,200,2019-05-30T07.35.OA.BL31.mseed
1573,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS33,132.9693,-24.032,318.2,160.5,200,2019-05-30T07.35.OA.BS33.mseed
1574,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU32,134,-23.5,321.8,138.8,200,2019-05-30T07.35.OA.BU32.mseed
1575,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV31,134.5,-23,323.9,125.4,200,2019-05-30T07.35.OA.BV31.mseed
1576,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BW29,135,-21.97,326.3,103.2,200,2019-05-30T07.35.OA.BW29.mseed
1577,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK25,129.102,-20,328.7,296.1,200,2019-05-30T07.35.OA.BK25.mseed
1578,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT33,133.5589,-23.9736,337.8,150.5,200,2019-05-30T07.35.OA.BT33.mseed
1579,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BW30,135,-22.5,343.4,112.8,200,2019-05-30T07.35.OA.BW30.mseed
1580,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK31,129.102,-23,344.9,237,200,2019-05-30T07.35.OA.BK31.mseed
1581,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BK24,129.102,-19.5,357.3,304,200,2019-05-30T07.35.OA.BK24.mseed
1582,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV32,134.5257,-23.4997,360,132.4,200,2019-05-30T07.35.OA.BV32.mseed
1583,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU33,134,-24,364.9,144.6,200,2019-05-30T07.35.OA.BU33.mseed
1584,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BW31,135,-23,367.4,120.8,200,2019-05-30T07.35.OA.BW31.mseed
1585,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BS34,133,-24.5,368.3,162.8,200,2019-05-30T07.35.OA.BS34.mseed
1586,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BT34,133.5,-24.5,386.8,155.6,200,2019-05-30T07.35.OA.BT34.mseed
1587,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BW32,134.9375,-23.4819,391.4,128.1,200,2019-05-30T07.35.OA.BW32.mseed
1588,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV33,134.5576,-23.9933,400.5,138,200,2019-05-30T07.35.OA.BV33.mseed
1589,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BU34,134,-24.5,410.9,149.2,200,2019-05-30T07.35.OA.BU34.mseed
1590,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BV34,134.5,-24.5,439.6,143.5,200,2019-05-30T07.35.OA.BV34.mseed
1591,2019-05-30T07:38:53.830000Z,131.9233704,-21.32752419,10,AUST,4.33,4.27,ML2MW,BW34,135,-24.505,472.6,138.7,200,2019-05-30T07.35.OA.BW34.mseed
1592,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BT25,133.5,-20,41.5,241.6,200,2019-08-01T01.19.OA.BT25.mseed
1593,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BT24,133.4937,-19.4954,51.9,314.1,125,2019-08-01T01.19.OA.BT24.mseed
1594,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BT26,133.5,-20.5,83.5,205.9,125,2019-08-01T01.19.OA.BT26.mseed
1595,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BS24,133.0363,-19.4734,93.6,294.2,200,2019-08-01T01.19.OA.BS24.mseed
1596,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BS26,132.9985,-20.4903,115.7,230.1,125,2019-08-01T01.19.OA.BS26.mseed
1597,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BT27,133.5,-21,135.4,195.5,125,2019-08-01T01.19.OA.BT27.mseed
1598,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BR25,132.5,-20,142.6,261.8,200,2019-08-01T01.19.OA.BR25.mseed
1599,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BR26,132.5,-20.5,159.8,241.7,200,2019-08-01T01.19.OA.BR26.mseed
1600,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BU28,134.0167,-21.4928,185.8,174.6,200,2019-08-01T01.19.OA.BU28.mseed
1601,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BT28,133.4861,-21.5039,190,191.4,200,2019-08-01T01.19.OA.BT28.mseed
1602,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BR27,132.5,-21,191.9,227,200,2019-08-01T01.19.OA.BR27.mseed
1603,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BQ25,132,-20,194.6,263.9,200,2019-08-01T01.19.OA.BQ25.mseed
1604,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BV28,134.4983,-21.4989,197.6,160.1,200,2019-08-01T01.19.OA.BV28.mseed
1605,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BQ26,132,-20.5,207.4,248.5,200,2019-08-01T01.19.OA.BQ26.mseed
1606,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BW28,135.0004,-21.5011,221.2,147.4,200,2019-08-01T01.19.OA.BW28.mseed
1607,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BQ27,132,-21,232.9,235.6,200,2019-08-01T01.19.OA.BQ27.mseed
1608,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BR28,132.5,-21.5,233,216.9,200,2019-08-01T01.19.OA.BR28.mseed
1609,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BU29,134,-22,241.7,176.3,200,2019-08-01T01.19.OA.BU29.mseed
1610,2019-08-01T01:22:15.845000Z,133.849,-19.822,10,AUST,5.31,4.99,AUST,BT29,133.5,-21.99,242.8,188.5,200,2019-08-01T01.19.OA.BT29.mseed
